Id,PID,1st Flr SF,2nd Flr SF,3Ssn Porch,Bedroom AbvGr,Bsmt Cond,Bsmt Exposure,Bsmt Full Bath,Bsmt Half Bath,Bsmt Qual,Bsmt Unf SF,BsmtFin SF 1,BsmtFin SF 2,BsmtFin Type 1,BsmtFin Type 2,Central Air,Enclosed Porch,Exter Cond,Exter Qual,Fireplace Qu,Fireplaces,Full Bath,Garage Area,Garage Cars,Garage Cond,Garage Qual,Garage Yr Blt,Gr Liv Area,Half Bath,Heating QC,Kitchen AbvGr,Kitchen Qual,Lot Area,Lot Frontage,Low Qual Fin SF,MS SubClass,Mas Vnr Area,Misc Val,Mo Sold,Open Porch SF,Overall Cond,Overall Qual,Pool Area,Pool QC,Screen Porch,TotRms AbvGrd,Total Bsmt SF,Wood Deck SF,Year Built,Year Remod/Add,Property Age,Remodel Age,Remod/Add,Yr Sold,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,zon_C (all),zon_FV,zon_I (all),zon_RH,zon_RL,zon_RM,rd_access_Pave,al_access_Grvl,al_access_Pave,prop_shape_IR2,prop_shape_IR3,prop_shape_Reg,prop_flatness_HLS,prop_flatness_Low,prop_flatness_Lvl,utility_NoSeWa,utility_NoSewr,prop_slope_Mod,prop_slope_Sev,neigh_Blueste,neigh_BrDale,neigh_BrkSide,neigh_ClearCr,neigh_CollgCr,neigh_Crawfor,neigh_Edwards,neigh_Gilbert,neigh_Greens,neigh_GrnHill,neigh_IDOTRR,neigh_Landmrk,neigh_MeadowV,neigh_Mitchel,neigh_NAmes,neigh_NPkVill,neigh_NWAmes,neigh_NoRidge,neigh_NridgHt,neigh_OldTown,neigh_SWISU,neigh_Sawyer,neigh_SawyerW,neigh_Somerst,neigh_StoneBr,neigh_Timber,neigh_Veenker,proxi_1_Feedr,proxi_1_Norm,proxi_1_PosA,proxi_1_PosN,proxi_1_RRAe,proxi_1_RRAn,proxi_1_RRNe,proxi_1_RRNn,promxi_2_Feedr,promxi_2_Norm,promxi_2_PosA,promxi_2_PosN,promxi_2_RRAe,promxi_2_RRAn,promxi_2_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,hse_style_1.5Unf,hse_style_1Story,hse_style_2.5Fin,hse_style_2.5Unf,hse_style_2Story,hse_style_SFoyer,hse_style_SLvl,r_style_Gable,r_style_Gambrel,r_style_Hip,r_style_Mansard,r_style_Shed,r_mat_CompShg,r_mat_Membran,r_mat_Metal,r_mat_Roll,r_mat_Tar&Grv,r_mat_WdShake,r_mat_WdShngl,ex_1_AsphShn,ex_1_BrkComm,ex_1_BrkFace,ex_1_CBlock,ex_1_CemntBd,ex_1_HdBoard,ex_1_ImStucc,ex_1_MetalSd,ex_1_Plywood,ex_1_PreCast,ex_1_Stone,ex_1_Stucco,ex_1_VinylSd,ex_1_Wd Sdng,ex_1_WdShing,ex_2_AsphShn,ex_2_Brk Cmn,ex_2_BrkFace,ex_2_CBlock,ex_2_CmentBd,ex_2_HdBoard,ex_2_ImStucc,ex_2_MetalSd,ex_2_Other,ex_2_Plywood,ex_2_PreCast,ex_2_Stone,ex_2_Stucco,ex_2_VinylSd,ex_2_Wd Sdng,ex_2_Wd Shng,mas_type_BrkFace,mas_type_CBlock,mas_type_None,mas_type_Stone,found__CBlock,found__PConc,found__Slab,found__Stone,found__Wood,heat__GasA,heat__GasW,heat__Grav,heat__OthW,heat__Wall,ele__FuseF,ele__FuseP,ele__Mix,ele__SBrkr,funct_Maj2,funct_Min1,funct_Min2,funct_Mod,funct_Sal,funct_Sev,funct_Typ,garage_ty_2Types,garage_ty_Attchd,garage_ty_Basment,garage_ty_BuiltIn,garage_ty_CarPort,garage_ty_Detchd,garage_fin_Fin,garage_fin_RFn,garage_fin_Unf,paved_dr_P,paved_dr_Y,fence_GdPrv,fence_GdWo,fence_MnPrv,fence_MnWw,misc_Elev,misc_Gar2,misc_Othr,misc_Shed,misc_TenC,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_VWD,sale_type_WD ,Overall Qual*Exter Qual,Lot Area*Remodel Age,Property Age*Lot Area,Gr Liv Area*TotRms AbvGrd,SalePrice
1044,527451290,483,504,0,2,3,1,0.0,0.0,3,96.0,387.0,0.0,5,1,1,0,3,3,0,0,1,264.0,1.0,3,3,1971.0,987,1,3,1,3,1680,21.0,0,160,232.0,0,7,0,5,6,0,0,0,4,483.0,0,1971,1971,48,48,0,2008,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,80640,80640,3948,85400.0
2752,906380150,1208,0,0,2,3,3,0.0,0.0,4,815.0,393.0,0.0,6,1,1,0,3,4,0,0,2,632.0,2.0,3,3,2005.0,1208,0,5,1,4,7488,64.0,0,20,0.0,0,2,58,5,7,0,0,0,6,1208.0,105,2005,2005,14,14,0,2006,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,104832,104832,7248,183600.0
807,906226060,1288,728,0,4,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,1,0,3,4,3,1,1,576.0,2.0,3,3,1900.0,2016,0,5,1,3,26400,120.0,0,70,0.0,0,6,0,7,5,0,0,0,7,0.0,0,1880,2007,139,12,1,2009,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,316800,3669600,14112,131000.0
1177,533236070,962,645,0,3,3,1,1.0,0.0,4,147.0,813.0,0.0,6,1,1,0,3,4,0,0,2,480.0,2.0,3,3,2000.0,1607,1,5,1,4,2645,24.0,0,160,456.0,0,12,0,5,8,0,0,0,7,960.0,169,1999,2000,20,19,1,2008,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,50255,52900,11249,200000.0
1480,907418040,1361,0,0,3,3,3,0.0,0.0,4,1327.0,24.0,0.0,6,1,1,0,3,4,0,0,2,610.0,2.0,3,3,2007.0,1361,0,5,1,4,9627,74.0,0,20,0.0,0,6,50,5,7,0,0,0,6,1351.0,0,2007,2007,12,12,0,2008,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,115524,115524,8166,193000.0
324,923202105,1430,0,0,3,3,3,0.0,0.0,5,1430.0,0.0,0.0,1,1,1,0,3,3,0,0,2,624.0,2.0,3,3,2004.0,1430,0,5,1,4,10114,93.0,0,20,0.0,0,3,0,5,5,0,0,0,7,1430.0,0,2004,2005,15,14,1,2010,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,141596,151710,10010,173500.0
1311,902301140,624,720,0,4,3,1,0.0,0.0,3,624.0,0.0,0.0,1,1,0,96,3,3,0,0,1,513.0,3.0,2,2,1916.0,1344,0,2,1,3,4571,34.0,0,70,0.0,0,5,0,5,5,0,0,0,7,624.0,0,1916,1950,103,69,1,2008,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,315399,470813,9408,98000.0
770,905101490,1121,0,0,3,3,1,1.0,0.0,3,470.0,651.0,0.0,3,1,1,0,3,3,0,0,1,480.0,2.0,3,3,1963.0,1121,0,3,1,3,8816,80.0,0,20,0.0,0,6,80,6,5,0,0,0,5,1121.0,0,1963,1963,56,56,0,2009,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,493696,493696,5605,139000.0
2063,905107140,1285,0,0,3,3,1,0.0,0.0,3,660.0,0.0,0.0,1,1,1,0,3,3,3,1,1,528.0,2.0,3,3,1977.0,1285,1,5,1,3,8197,71.0,0,20,148.0,0,4,0,5,6,0,0,0,7,660.0,138,1977,1977,42,42,0,2007,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,344274,344274,8995,143500.0
69,528458070,764,783,0,3,3,2,0.0,0.0,4,732.0,24.0,0.0,6,1,1,0,3,3,0,0,2,614.0,2.0,3,3,2009.0,1547,1,5,1,4,8640,72.0,0,60,0.0,0,6,45,5,7,0,0,0,7,756.0,169,2009,2009,10,10,0,2010,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,86400,86400,10829,215200.0
2062,905106150,894,0,0,3,3,1,0.0,0.0,4,402.0,492.0,0.0,4,1,1,0,3,3,1,1,1,450.0,2.0,3,3,1968.0,894,0,4,1,3,8724,109.0,0,20,0.0,0,5,0,5,5,0,0,0,5,894.0,0,1968,1968,51,51,0,2007,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,444924,444924,4470,129000.0
351,527131030,1659,0,0,2,3,1,1.0,0.0,4,343.0,1158.0,0.0,6,1,1,0,3,4,5,1,2,499.0,2.0,3,3,2000.0,1659,0,5,1,5,5664,40.0,0,120,0.0,0,10,59,5,8,0,0,0,5,1501.0,212,2000,2000,19,19,0,2009,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,107616,107616,8295,278000.0
2393,528142010,1209,1044,0,3,3,3,0.0,0.0,5,1209.0,0.0,0.0,1,1,1,0,3,4,4,1,2,575.0,2.0,3,3,2005.0,2253,1,5,1,5,12867,103.0,0,60,0.0,0,7,142,5,8,0,0,0,8,1209.0,243,2005,2006,14,13,1,2006,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,167271,180138,18024,344133.0
12,527165230,1187,0,0,3,3,1,1.0,0.0,4,233.0,935.0,0.0,5,1,1,0,4,3,0,0,2,420.0,2.0,3,3,1992.0,1187,0,5,1,3,7980,68.0,0,20,0.0,500,3,21,7,6,0,0,0,6,1168.0,483,1992,2007,27,12,1,2010,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,95760,215460,7122,185000.0
2339,527250040,1056,0,0,3,3,2,1.0,0.0,3,0.0,1056.0,0.0,3,1,0,0,3,3,0,0,1,572.0,2.0,3,3,1955.0,1056,0,3,1,3,34650,100.0,0,190,0.0,0,1,0,5,5,0,0,0,5,1056.0,264,1955,1955,64,64,0,2006,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2217600,2217600,5280,145000.0
624,535104120,1453,0,0,3,3,1,1.0,0.0,3,141.0,1312.0,0.0,3,1,1,0,3,3,3,1,2,530.0,2.0,3,3,1961.0,1453,0,5,1,3,10573,92.0,0,20,3.0,0,4,49,6,6,0,0,288,6,1453.0,0,1961,1961,58,58,0,2009,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,613234,613234,8718,187500.0
86,532376160,894,0,0,3,3,1,1.0,0.0,3,224.0,553.0,117.0,6,4,1,0,4,3,4,1,1,336.0,1.0,3,3,1973.0,894,0,5,1,3,8450,65.0,0,20,0.0,0,4,144,8,5,0,0,0,5,894.0,416,1965,2009,54,10,1,2010,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,84500,456300,4470,138500.0
1534,909277040,1265,673,0,4,3,1,0.0,0.0,3,336.0,606.0,0.0,4,1,1,0,3,3,4,1,2,240.0,1.0,3,3,1937.0,1938,0,5,1,4,11700,68.0,0,50,0.0,0,7,40,6,5,0,0,0,7,942.0,0,1937,1995,82,24,1,2008,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,280800,959400,13566,198000.0
2243,911103060,1034,957,0,4,3,1,0.0,0.0,3,957.0,0.0,0.0,1,1,0,133,4,3,0,0,2,0.0,0.0,0,0,0.0,1991,0,2,2,3,8250,75.0,0,190,0.0,0,6,0,6,5,0,0,0,9,957.0,0,1895,2006,124,13,1,2007,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,107250,1023000,17919,119600.0
1957,535450190,672,252,0,3,3,2,0.0,0.0,3,672.0,0.0,0.0,1,1,1,0,4,3,1,1,1,576.0,2.0,3,3,2003.0,924,0,5,1,3,8064,60.0,0,50,0.0,2000,7,0,7,5,0,0,0,6,672.0,0,1949,2006,70,13,1,2007,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15,104832,564480,5544,122900.0
380,527355150,2524,0,0,4,3,1,1.0,0.0,4,1420.0,1104.0,0.0,5,1,1,0,3,4,4,1,2,542.0,2.0,3,3,1981.0,2524,1,3,1,4,9600,80.0,0,20,0.0,0,7,120,5,8,0,0,0,9,2524.0,474,1981,1981,38,38,0,2009,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,364800,364800,22716,278000.0
2860,909276010,792,725,0,3,3,1,0.0,0.0,4,792.0,0.0,0.0,1,1,1,0,3,3,4,2,1,400.0,2.0,3,3,1931.0,1517,0,2,1,4,11435,68.0,0,70,0.0,0,6,0,7,8,0,0,0,7,792.0,0,1929,1950,90,69,1,2006,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,789015,1029150,10619,230000.0
2517,533250130,1494,0,0,2,4,3,1.0,0.0,4,0.0,437.0,1057.0,2,6,1,0,4,4,4,1,1,481.0,2.0,3,3,1995.0,1494,1,5,1,5,9549,30.0,0,120,0.0,0,4,30,5,8,0,0,216,6,1494.0,0,1995,1996,24,23,1,2006,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,219627,229176,8964,270000.0
